dataset,horizon,outer_fold,model_seed,model,physical_minutes,target_units,source_run,source_hash,protocol_hash,n_calibration,n_test,deterministic_baseline_alias,nominal_level,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,q,rank
rico,30,2,42,xgboost,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,3927,7667,False,0.95,0.8494848050084779,-0.10051519499152206,0.10051519499152206,2.4165054321289006,6.751449154482784,1.2082527160644503,3732
rico,30,2,42,attention_lstm,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,3927,7667,False,0.9,0.11595148037041868,-0.7840485196295813,0.7840485196295813,1.470456695556642,40.72088509894605,0.735228347778321,3536
rico,30,2,42,attention_lstm,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1ad851efbc64721175170cedc494487931981286fb015270b140f28c8c0a751b,3927,7667,False,0.95,0.1357767053606365,-0.8142232946393635,0.8142232946393635,1.8360275268554744,73.92563312073257,0.9180137634277372,3732
rico,60,2,42,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,3297,6437,True,0.9,0.924188286468852,0.02418828646885196,0.02418828646885196,3.6000000000000014,5.100388379679974,1.8000000000000007,2969
rico,60,2,42,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,3297,6437,True,0.95,0.9608513282585055,0.010851328258505544,0.010851328258505544,5.0,6.397545440422556,2.5,3134
rico,60,2,42,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,3297,6437,False,0.9,0.6420692869349076,-0.2579307130650924,0.2579307130650924,2.535365295410159,10.74535506863169,1.2676826477050795,2969
rico,60,2,42,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,3297,6437,False,0.95,0.8155973279478018,-0.13440267205219814,0.13440267205219814,3.875130462646482,13.210315206781646,1.9375652313232408,3134
rico,60,2,42,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,3297,6437,False,0.9,0.1753922634767749,-0.7246077365232251,0.7246077365232251,1.9796203613281305,36.84274492843077,0.9898101806640653,2969
rico,60,2,42,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,3297,6437,False,0.95,0.20335560043498524,-0.7466443995650147,0.7466443995650147,2.2582244873046875,67.46031344231373,1.1291122436523438,3134
bdg2,3,2,42,persistence,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,17360,34640,True,0.9,0.8978348729792148,-0.002165127020785196,0.002165127020785196,250.0,402.0599384526559,125.0,15625
bdg2,3,2,42,persistence,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,17360,34640,True,0.95,0.9459872979214781,-0.00401270207852189,0.00401270207852189,344.19999999999993,504.7519927251731,172.1,16493
bdg2,3,2,42,xgboost,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,17360,34640,False,0.9,0.9060334872979214,0.006033487297921414,0.006033487297921414,139.05042675781255,256.0602868949838,69.52521337890624,15625
bdg2,3,2,42,xgboost,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,17360,34640,False,0.95,0.9501154734411086,0.00011547344110862667,0.00011547344110862667,201.50898242187492,349.48453975487536,100.75449121093749,16493
bdg2,3,2,42,attention_lstm,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,17360,34640,False,0.9,0.9043879907621247,0.004387990762124705,0.004387990762124705,163.77541503906247,316.76356132562995,81.88770751953126,15625
bdg2,3,2,42,attention_lstm,180,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9f6ebede3e1cdfa1160ebb06d88768caf7c37e45b8bec777807b19531e87a260,17360,34640,False,0.95,0.9497690531177829,-0.0002309468822170313,0.0002309468822170313,236.0532165527343,441.1072609826629,118.0266082763672,16493
bdg2,6,2,42,persistence,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,17350,34640,True,0.9,0.8975461893764434,-0.0024538106235566515,0.0024538106235566515,406.3119999999999,580.2719217667436,203.15599999999995,15616
bdg2,6,2,42,persistence,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,17350,34640,True,0.95,0.9442263279445727,-0.005773672055427226,0.005773672055427226,498.0,703.0353413394918,249.0,16484
bdg2,6,2,42,xgboost,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,17350,34640,False,0.9,0.9086605080831409,0.008660508083140894,0.008660508083140894,177.1885986328125,322.91227723374925,88.59429931640625,15616
bdg2,6,2,42,xgboost,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,17350,34640,False,0.95,0.9498267898383372,-0.00017321016166271797,0.00017321016166271797,248.75102539062496,442.884291132395,124.37551269531252,16484
bdg2,6,2,42,attention_lstm,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,17350,34640,False,0.9,0.9052540415704388,0.005254041570438739,0.005254041570438739,197.42545068359368,372.3769810695304,98.71272534179687,15616
bdg2,6,2,42,attention_lstm,360,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dcffb11d9ae7c3210ce7211cd66ccbe05e3e96c486c605648bf7838a00e07f2c,17350,34640,False,0.95,0.9491628175519631,-0.0008371824480368772,0.0008371824480368772,276.34259033203125,516.1837195494899,138.17129516601562,16484
bdg2,1,1,42,persistence,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3a12b8bb0420a6d8259bdf93ab6cb7ae75b0cf7fa3bea5f7cdbd7e0113915139,26002,34532,True,0.9,0.9199872581952971,0.01998725819529712,0.01998725819529712,118.33199999999995,187.70410077609176,59.166,23403
bdg2,1,1,42,persistence,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3a12b8bb0420a6d8259bdf93ab6cb7ae75b0cf7fa3bea5f7cdbd7e0113915139,26002,34532,True,0.95,0.9598633151859145,0.009863315185914545,0.009863315185914545,170.0,249.7789415035329,85.0,24703
bdg2,1,1,42,xgboost,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3a12b8bb0420a6d8259bdf93ab6cb7ae75b0cf7fa3bea5f7cdbd7e0113915139,26002,34532,False,0.9,0.9150353295494035,0.015035329549403453,0.015035329549403453,90.48958593750005,153.72451524985703,45.244792968750005,23403
bdg2,1,1,42,xgboost,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3a12b8bb0420a6d8259bdf93ab6cb7ae75b0cf7fa3bea5f7cdbd7e0113915139,26002,34532,False,0.95,0.9599212324800185,0.009921232480018527,0.009921232480018527,134.82417041015628,208.85445486859365,67.41208520507814,24703
bdg2,1,1,42,attention_lstm,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3a12b8bb0420a6d8259bdf93ab6cb7ae75b0cf7fa3bea5f7cdbd7e0113915139,26002,34532,False,0.9,0.9185393258426966,0.018539325842696575,0.018539325842696575,92.84837890624999,150.78117720070446,46.424189453124995,23403
bdg2,1,1,42,attention_lstm,60,kWh per hour,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,3a12b8bb0420a6d8259bdf93ab6cb7ae75b0cf7fa3bea5f7cdbd7e0113915139,26002,34532,False,0.95,0.9646414919494961,0.014641491949496155,0.014641491949496155,138.66099609374993,204.6801573903032,69.330498046875,24703
pleia,1,2,42,persistence,10,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,afeec26a5064a899df55a5081826d94b2ef6a3b5229ee6a692855ac3f89534e2,4953,9907,True,0.9,0.9408499041082063,0.040849904108206325,0.040849904108206325,1.2000000000000028,1.5472292318562646,0.6000000000000014,4459
pleia,1,2,42,persistence,10,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,afeec26a5064a899df55a5081826d94b2ef6a3b5229ee6a692855ac3f89534e2,4953,9907,True,0.95,0.9651761380841829,0.015176138084182944,0.015176138084182944,1.599999999999994,1.9044312102553733,0.7999999999999972,4707
pleia,1,2,42,xgboost,10,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,afeec26a5064a899df55a5081826d94b2ef6a3b5229ee6a692855ac3f89534e2,4953,9907,False,0.9,0.2561824972241849,-0.6438175027758151,0.6438175027758151,2.110757446289064,28.720407573483932,1.055378723144532,4459
pleia,1,2,42,xgboost,10,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,afeec26a5064a899df55a5081826d94b2ef6a3b5229ee6a692855ac3f89534e2,4953,9907,False,0.95,0.3341071969314626,-0.6158928030685373,0.6158928030685373,2.6888351440429688,47.78030926184681,1.3444175720214844,4707
pleia,1,2,42,attention_lstm,10,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,afeec26a5064a899df55a5081826d94b2ef6a3b5229ee6a692855ac3f89534e2,4953,9907,False,0.9,0.20127182800040375,-0.6987281719995962,0.6987281719995962,3.4408645629882812,32.573000491176835,1.7204322814941406,4459
pleia,1,2,42,attention_lstm,10,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,afeec26a5064a899df55a5081826d94b2ef6a3b5229ee6a692855ac3f89534e2,4953,9907,False,0.95,0.2768749369132936,-0.6731250630867063,0.6731250630867063,4.1923980712890625,51.032570378888856,2.0961990356445312,4707
pleia,3,2,42,persistence,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,8196306a329a6c9ca8326b0c397aea778201506a8cf246687569ae5edd3a0c84,4952,9907,True,0.9,0.9363076612496215,0.03630766124962148,0.03630766124962148,2.0,2.665186231957202,1.0,4458
pleia,3,2,42,persistence,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,8196306a329a6c9ca8326b0c397aea778201506a8cf246687569ae5edd3a0c84,4952,9907,True,0.95,0.9600282628444534,0.010028262844453462,0.010028262844453462,2.4000000000000057,3.2700918542444737,1.2000000000000028,4706
pleia,3,2,42,xgboost,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,8196306a329a6c9ca8326b0c397aea778201506a8cf246687569ae5edd3a0c84,4952,9907,False,0.9,0.21378823054405977,-0.6862117694559402,0.6862117694559402,3.9351074218750033,38.4647797790632,1.9675537109375014,4458
pleia,3,2,42,xgboost,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,8196306a329a6c9ca8326b0c397aea778201506a8cf246687569ae5edd3a0c84,4952,9907,False,0.95,0.28293126072474006,-0.6670687392752599,0.6670687392752599,4.713183593750003,62.053966457759216,2.3565917968750014,4706
pleia,3,2,42,attention_lstm,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,8196306a329a6c9ca8326b0c397aea778201506a8cf246687569ae5edd3a0c84,4952,9907,False,0.9,0.20298778641364693,-0.6970122135863531,0.6970122135863531,4.64738311767578,37.22460164826467,2.32369155883789,4458
pleia,3,2,42,attention_lstm,30,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,8196306a329a6c9ca8326b0c397aea778201506a8cf246687569ae5edd3a0c84,4952,9907,False,0.95,0.2527505803976986,-0.6972494196023014,0.6972494196023014,5.3073478698730465,60.26762875061859,2.653673934936524,4706
pleia,6,2,42,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,4951,9907,True,0.9,0.9193499545775714,0.019349954577571382,0.019349954577571382,2.6000000000000014,3.6683355203391548,1.3000000000000007,4457
pleia,6,2,42,persistence,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,4951,9907,True,0.95,0.95306349046129,0.0030634904612900637,0.0030634904612900637,3.2000000000000033,4.51422226708388,1.6000000000000014,4705
pleia,6,2,42,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,4951,9907,False,0.9,0.2445745432522459,-0.6554254567477541,0.6554254567477541,5.532695007324222,40.75229083048029,2.766347503662111,4457
pleia,6,2,42,xgboost,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,4951,9907,False,0.95,0.31079035025739377,-0.6392096497426062,0.6392096497426062,6.303394317626953,65.60955215528027,3.1516971588134766,4705
pleia,6,2,42,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,4951,9907,False,0.9,0.20934692641566569,-0.6906530735843344,0.6906530735843344,6.312603759765622,37.03828693488853,3.156301879882811,4457
pleia,6,2,42,attention_lstm,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,4951,9907,False,0.95,0.2748561623094781,-0.6751438376905219,0.6751438376905219,7.084327697753906,56.822748299141686,3.542163848876953,4705
pleia_energy,1,2,43,persistence,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9a5f8e926042af5fac0c3fceb0e887889cd310cf57cdaa89b6239e4da7611673,4953,9907,True,0.9,0.5603108912889876,-0.33968910871101243,0.33968910871101243,0.078125,2.097025777228223,0.0390625,4459
pleia_energy,1,2,43,persistence,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9a5f8e926042af5fac0c3fceb0e887889cd310cf57cdaa89b6239e4da7611673,4953,9907,True,0.95,0.6428787725850409,-0.30712122741495906,0.30712122741495906,0.125,3.783587362470977,0.0625,4707
pleia_energy,1,2,43,xgboost,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9a5f8e926042af5fac0c3fceb0e887889cd310cf57cdaa89b6239e4da7611673,4953,9907,False,0.9,0.6840617745028768,-0.21593822549712327,0.21593822549712327,0.3288354277610779,1.6151078535465537,0.16441771388053894,4459
pleia_energy,1,2,43,xgboost,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9a5f8e926042af5fac0c3fceb0e887889cd310cf57cdaa89b6239e4da7611673,4953,9907,False,0.95,0.7711718986575149,-0.17882810134248506,0.17882810134248506,0.4667136073112488,2.2974087363645754,0.2333568036556244,4707
pleia_energy,1,2,43,attention_lstm,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9a5f8e926042af5fac0c3fceb0e887889cd310cf57cdaa89b6239e4da7611673,4953,9907,False,0.9,0.5776723528818007,-0.3223276471181993,0.3223276471181993,0.151836097240448,1.6559600614028585,0.075918048620224,4459
pleia_energy,1,2,43,attention_lstm,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,9a5f8e926042af5fac0c3fceb0e887889cd310cf57cdaa89b6239e4da7611673,4953,9907,False,0.95,0.638336529726456,-0.3116634702735439,0.3116634702735439,0.18179559707641602,2.9571747471083643,0.09089779853820801,4707
pleia_energy,3,2,43,persistence,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,4952,9907,True,0.9,0.5711113354194004,-0.3288886645805996,0.3288886645805996,0.078125,2.1860568915918046,0.0390625,4458
pleia_energy,3,2,43,persistence,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,4952,9907,True,0.95,0.6392449782981731,-0.3107550217018269,0.3107550217018269,0.125,3.9634475623296628,0.0625,4706
pleia_energy,3,2,43,xgboost,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,4952,9907,False,0.9,0.6710406783082669,-0.22895932169173316,0.22895932169173316,0.20214924216270447,1.553685468577275,0.10107462108135223,4458
pleia_energy,3,2,43,xgboost,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,4952,9907,False,0.95,0.7372564853134148,-0.21274351468658514,0.21274351468658514,0.2754065990447998,2.5496136793048687,0.1377032995223999,4706
pleia_energy,3,2,43,attention_lstm,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,4952,9907,False,0.9,0.5771676592308469,-0.3228323407691531,0.3228323407691531,0.2269691824913025,1.706536331781528,0.11348459124565125,4458
pleia_energy,3,2,43,attention_lstm,30,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,4952,9907,False,0.95,0.6606439890986171,-0.28935601090138285,0.28935601090138285,0.2646532654762268,2.9377796090827193,0.1323266327381134,4706
pleia_energy,6,2,43,persistence,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,4951,9907,True,0.9,0.5607146462097506,-0.3392853537902494,0.3392853537902494,0.078125,2.156516541334411,0.0390625,4457
pleia_energy,6,2,43,persistence,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,4951,9907,True,0.95,0.6406581205208438,-0.30934187947915615,0.30934187947915615,0.125,3.899036035126675,0.0625,4705
pleia_energy,6,2,43,xgboost,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,4951,9907,False,0.9,0.6616533764005249,-0.23834662359947512,0.23834662359947512,0.17726391553878784,1.721472655559953,0.08863195776939392,4457
pleia_energy,6,2,43,xgboost,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,4951,9907,False,0.95,0.7303926516604421,-0.21960734833955786,0.21960734833955786,0.24725034832954407,2.914543624129172,0.12362517416477203,4705
pleia_energy,6,2,43,attention_lstm,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,4951,9907,False,0.9,0.5892803068537398,-0.31071969314626025,0.31071969314626025,0.2132309079170227,1.8033140359702668,0.10661545395851135,4457
pleia_energy,6,2,43,attention_lstm,60,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b93741f34b2850dc828bbe017dd62253e0e099a5101de4a74885b6a91db639c5,4951,9907,False,0.95,0.6870899364085999,-0.2629100635914,0.2629100635914,0.2753656506538391,3.010165868035787,0.13768282532691956,4705
rico,5,2,43,persistence,5,degrees C,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,74eb284e91314998933d2de50059b1b6b26eb11ff0398586688a4f60985be4fd,4452,8692,True,0.9,0.9282098481362172,0.028209848136217186,0.028209848136217186,0.3999999999999986,0.6013345605154169,0.1999999999999993,4008
